access,area,geometry,highway,key,landuse,lanes,length,name,oneway,osmid,ref,service,u,v
,,"LINESTRING (-117.71139532462 34.10256252129, -117.71139398351 34.10178962242, -117.71137923136 34.10172188238)",,0,,,93.597,,False,-50003,,,-39796,-39786
,,"LINESTRING (-117.71137923136 34.10172188238, -117.71138600157 34.10167954369)",,0,,,4.749,,False,-50001,,,-39786,-39800
,,"LINESTRING (-117.71137923136 34.10172188238, -117.71000594035 34.10171632992, -117.70999521151 34.10161860648, -117.70932465926 34.1016330429, -117.70928742526 34.1015963972)",,0,,,204.444,,False,-50001,,,-39786,-39698
,,"LINESTRING (-117.71137923136 34.10172188238, -117.71139398351 34.10178962242, -117.71139532462 34.10256252129)",,0,,,93.597,,False,-50003,,,-39786,-39796
,,"LINESTRING (-117.71140963766 34.10153173105, -117.71138600157 34.10167954369)",,0,,,16.579,,False,-50001,,,-39784,-39800
,,"LINESTRING (-117.71140963766 34.10153173105, -117.71156430379 34.10169745153)",,0,,,23.289,,False,-50005,,,-39784,-39802
,,"LINESTRING (-117.71140963766 34.10153173105, -117.71174132958 34.10145869516, -117.71195992962 34.10136208193, -117.71223485604 34.10119883863, -117.71232025043 34.10111359828)",,0,,,97.881,,False,-49973,,,-39784,-57780
,,"LINESTRING (-117.71140963766 34.10153173105, -117.71138325468 34.10153754037, -117.71108284727 34.10157640769, -117.7110198064 34.10157652829)",,0,,,36.313,,False,-49973,,,-39784,-39782
,,"LINESTRING (-117.7110198064 34.10157652829, -117.71044806151 34.10157762209)",,0,,,52.643,,False,-49973,,,-39782,-39706
,,"LINESTRING (-117.7110198064 34.10157652829, -117.71101588539 34.10067083752)",,0,,,100.709,,False,-49999,,,-39782,-39780
,,"LINESTRING (-117.7110198064 34.10157652829, -117.71108284727 34.10157640769, -117.71138325468 34.10153754037, -117.71140963766 34.10153173105)",,0,,,36.313,,False,-49973,,,-39782,-39784
,,"LINESTRING (-117.71101588539 34.10067083752, -117.71052645706 34.10066268727)",,0,,,45.073,,False,-49985,,,-39780,-39674
,,"LINESTRING (-117.71101588539 34.10067083752, -117.71104663745 34.10067134962)",,0,,,2.832,,False,-49985,,,-39780,-39746
,,"LINESTRING (-117.71101588539 34.10067083752, -117.7110198064 34.10157652829)",,0,,,100.709,,False,-49999,,,-39780,-39782
,,"LINESTRING (-117.711892882 34.10082281603, -117.71199747973 34.1008229227)",,0,,,9.631,,False,-49989,,,-39778,-39762
,,"LINESTRING (-117.711892882 34.10082281603, -117.71185666562 34.1008227791)",,0,,,3.335,,False,-49989,,,-39778,-39756
,,"LINESTRING (-117.711892882 34.10082281603, -117.71189151455 34.10096467964)",,0,,,15.775,,False,-49997,,,-39778,-39776
,,"LINESTRING (-117.71189151455 34.10096467964, -117.711892882 34.10082281603)",,0,,,15.775,,False,-49997,,,-39776,-39778
,,"LINESTRING (-117.71189151455 34.10096467964, -117.71167156982 34.10096440129)",,0,,,20.251,,False,-49997,,,-39776,-39774
,,"LINESTRING (-117.71189151455 34.10096467964, -117.71167156982 34.10096440129)",,1,grass,,20.251,Walker Beach,False,380192480,,,-39776,-39774
,,"LINESTRING (-117.71189151455 34.10096467964, -117.7119076 34.1009647, -117.7119076 34.1008651, -117.7125032 34.1008652, -117.7124619 34.1009066, -117.7124256 34.100987, -117.7123487 34.1010511, -117.7122145 34.1011871, -117.7120665 34.1012755, -117.7118634 34.101395, -117.7115751 34.1014743, -117.7112869 34.1015314, -117.7110338 34.1015308, -117.7110366 34.1006947, -117.7114344 34.1006956, -117.7114335 34.1009641, -117.71167156982 34.10096440129)",,2,grass,,412.16499999999996,Walker Beach,False,380192480,,,-39776,-39774
,,"LINESTRING (-117.71167156982 34.10096440129, -117.71189151455 34.10096467964)",,0,,,20.251,,False,-49997,,,-39774,-39776
,,"LINESTRING (-117.71167156982 34.10096440129, -117.71189151455 34.10096467964)",,1,grass,,20.251,Walker Beach,False,380192480,,,-39774,-39776
,,"LINESTRING (-117.71167156982 34.10096440129, -117.7114335 34.1009641, -117.7114344 34.1006956, -117.7110366 34.1006947, -117.7110338 34.1015308, -117.7112869 34.1015314, -117.7115751 34.1014743, -117.7118634 34.101395, -117.7120665 34.1012755, -117.7122145 34.1011871, -117.7123487 34.1010511, -117.7124256 34.100987, -117.7124619 34.1009066, -117.7125032 34.1008652, -117.7119076 34.1008651, -117.7119076 34.1009647, -117.71189151455 34.10096467964)",,2,grass,,412.165,Walker Beach,False,380192480,,,-39774,-39776
,,"LINESTRING (-117.71167156982 34.10096440129, -117.71166890994 34.1009078872, -117.71146640316 34.10090899771, -117.71146372095 34.10082237839)",,0,,,34.57,,False,-49997,,,-39774,-39754
,,"LINESTRING (-117.71237835422 34.10061804529, -117.71238639945 34.10082331931)",,0,,,22.837,,False,-49995,,,-39768,-39766
,,"LINESTRING (-117.71238639945 34.10082331931, -117.71255269781 34.10082348889)",,0,,,15.312,,False,-49989,,,-39766,-39720
,,"LINESTRING (-117.71238639945 34.10082331931, -117.71199747973 34.1008229227)",,0,,,35.81,,False,-49989,,,-39766,-39762
,,"LINESTRING (-117.71238639945 34.10082331931, -117.71237835422 34.10061804529)",,0,,,22.837,,False,-49995,,,-39766,-39768
,,"LINESTRING (-117.71199748054 34.10075574808, -117.71199747973 34.1008229227)",,0,,,7.469,,False,-49993,,,-39764,-39762
,,"LINESTRING (-117.71199747973 34.1008229227, -117.71238639945 34.10082331931)",,0,,,35.81,,False,-49989,,,-39762,-39766
,,"LINESTRING (-117.71199747973 34.1008229227, -117.711892882 34.10082281603)",,0,,,9.631,,False,-49989,,,-39762,-39778
,,"LINESTRING (-117.71199747973 34.1008229227, -117.71199748054 34.10075574808)",,0,,,7.469,,False,-49993,,,-39762,-39764
,,"LINESTRING (-117.71186875638 34.10061525038, -117.71186885168 34.10061361469)",,0,,,0.182,,False,-49991,,,-39760,-39758
,,"LINESTRING (-117.71186875638 34.10061525038, -117.71186885168 34.10061361469)",,1,,,0.182,,False,-49991,,,-39760,-39758
,,"LINESTRING (-117.71186875638 34.10061525038, -117.71186885168 34.10061361469)",,2,,,0.182,Walker Hall,False,380011114,,,-39760,-39758
,,"LINESTRING (-117.71186875638 34.10061525038, -117.71185666562 34.1008227791)",,0,,,23.103,,False,-49991,,,-39760,-39756
,,"LINESTRING (-117.71186875638 34.10061525038, -117.7118687 34.1007367, -117.7118844 34.1007367, -117.7118844 34.1007559, -117.711887 34.1007559, -117.7118869 34.1008031, -117.7119671 34.1008031, -117.7119671 34.1007555, -117.7119717 34.1007555, -117.7119717 34.1007365, -117.7119846 34.1007365, -117.7119848 34.1005602, -117.7121453 34.1005603, -117.7121452 34.100573, -117.7121325 34.100573, -117.7121323 34.1007373, -117.7121469 34.1007373, -117.7121469 34.1007556, -117.7121502 34.1007556, -117.7121501 34.1008026, -117.7122318 34.1008027, -117.7122318 34.100756, -117.7122352 34.100756, -117.7122352 34.1007363, -117.7122492 34.1007363, -117.7122493 34.1005742, -117.7122353 34.1005742, -117.7122353 34.100561, -117.7123967 34.1005612, -117.7123965 34.1007368, -117.712406 34.1007368, -117.7124059 34.1008027, -117.7125048 34.1008028, -117.7125049 34.1007382, -117.7125132 34.1007382, -117.7125134 34.1005738, -117.712505 34.1005738, -117.712505 34.1005585, -117.7125279 34.1005585, -117.712528 34.1004627, -117.7116292 34.100462, -117.7116292 34.1004556, -117.711489 34.1004555, -117.7114889 34.1006046, -117.7114821 34.1006046, -117.7114821 34.1006446, -117.7114733 34.1006446, -117.71147322598 34.10069356682)",,0,,,357.85199999999986,Walker Hall,False,380011114,,,-39760,-39750
,,"LINESTRING (-117.71186885168 34.10061361469, -117.71186875638 34.10061525038)",,0,,,0.182,,False,-49991,,,-39758,-39760
,,"LINESTRING (-117.71186885168 34.10061361469, -117.71186875638 34.10061525038)",,1,,,0.182,,False,-49991,,,-39758,-39760
,,"LINESTRING (-117.71186885168 34.10061361469, -117.71186875638 34.10061525038)",,2,,,0.182,Walker Hall,False,380011114,,,-39758,-39760
,,"LINESTRING (-117.71186885168 34.10061361469, -117.7118689 34.1005744, -117.7118822 34.1005744, -117.7118823 34.1005613, -117.7117068 34.1005611, -117.7117068 34.100574, -117.71172 34.100574, -117.7117198 34.1007376, -117.711707 34.1007376, -117.7117069 34.100753, -117.7117204 34.1007531, -117.7117204 34.1007939, -117.711631 34.1007938, -117.711631 34.1007976, -117.7114896 34.1007975, -117.7114896 34.1007769, -117.7114731 34.1007769, -117.71147322598 34.10069356682)",,0,,,87.46300000000002,Walker Hall,False,380011114,,,-39758,-39750
,,"LINESTRING (-117.71185666562 34.1008227791, -117.711892882 34.10082281603)",,0,,,3.335,,False,-49989,,,-39756,-39778
,,"LINESTRING (-117.71185666562 34.1008227791, -117.71146372095 34.10082237839)",,0,,,36.181,,False,-49989,,,-39756,-39754
,,"LINESTRING (-117.71185666562 34.1008227791, -117.71186875638 34.10061525038)",,0,,,23.103,,False,-49991,,,-39756,-39760
,,"LINESTRING (-117.71146372095 34.10082237839, -117.71185666562 34.1008227791)",,0,,,36.181,,False,-49989,,,-39754,-39756
,,"LINESTRING (-117.71146372095 34.10082237839, -117.71145949965 34.10068359661)",,0,,,15.437,,False,-49989,,,-39754,-39752
,,"LINESTRING (-117.71146372095 34.10082237839, -117.71146640316 34.10090899771, -117.71166890994 34.1009078872, -117.71167156982 34.10096440129)",,0,,,34.57,,False,-49997,,,-39754,-39774
,,"LINESTRING (-117.71145949965 34.10068359661, -117.71147322598 34.10069356682)",,0,,,1.681,,False,-49987,,,-39752,-39750
,,"LINESTRING (-117.71145949965 34.10068359661, -117.71146372095 34.10082237839)",,0,,,15.437,,False,-49989,,,-39752,-39754
,,"LINESTRING (-117.71145949965 34.10068359661, -117.71143958107 34.10066912861, -117.71104663745 34.10067134962)",,0,,,38.620999999999995,,False,-49987,,,-39752,-39746
,,"LINESTRING (-117.71147322598 34.10069356682, -117.71145949965 34.10068359661)",,0,,,1.681,,False,-49987,,,-39750,-39752
,,"LINESTRING (-117.71147322598 34.10069356682, -117.7114733 34.1006446, -117.7114821 34.1006446, -117.7114821 34.1006046, -117.7114889 34.1006046, -117.711489 34.1004555, -117.7116292 34.1004556, -117.7116292 34.100462, -117.712528 34.1004627, -117.7125279 34.1005585, -117.712505 34.1005585, -117.712505 34.1005738, -117.7125134 34.1005738, -117.7125132 34.1007382, -117.7125049 34.1007382, -117.7125048 34.1008028, -117.7124059 34.1008027, -117.712406 34.1007368, -117.7123965 34.1007368, -117.7123967 34.1005612, -117.7122353 34.100561, -117.7122353 34.1005742, -117.7122493 34.1005742, -117.7122492 34.1007363, -117.7122352 34.1007363, -117.7122352 34.100756, -117.7122318 34.100756, -117.7122318 34.1008027, -117.7121501 34.1008026, -117.7121502 34.1007556, -117.7121469 34.1007556, -117.7121469 34.1007373, -117.7121323 34.1007373, -117.7121325 34.100573, -117.7121452 34.100573, -117.7121453 34.1005603, -117.7119848 34.1005602, -117.7119846 34.1007365, -117.7119717 34.1007365, -117.7119717 34.1007555, -117.7119671 34.1007555, -117.7119671 34.1008031, -117.7118869 34.1008031, -117.711887 34.1007559, -117.7118844 34.1007559, -117.7118844 34.1007367, -117.7118687 34.1007367, -117.71186875638 34.10061525038)",,0,,,357.8519999999999,Walker Hall,False,380011114,,,-39750,-39760
,,"LINESTRING (-117.71147322598 34.10069356682, -117.7114731 34.1007769, -117.7114896 34.1007769, -117.7114896 34.1007975, -117.711631 34.1007976, -117.711631 34.1007938, -117.7117204 34.1007939, -117.7117204 34.1007531, -117.7117069 34.100753, -117.711707 34.1007376, -117.7117198 34.1007376, -117.71172 34.100574, -117.7117068 34.100574, -117.7117068 34.1005611, -117.7118823 34.1005613, -117.7118822 34.1005744, -117.7118689 34.1005744, -117.71186885168 34.10061361469)",,0,,,87.46300000000001,Walker Hall,False,380011114,,,-39750,-39758
,,"LINESTRING (-117.71104663745 34.10067134962, -117.71101588539 34.10067083752)",,0,,,2.832,,False,-49985,,,-39746,-39780
,,"LINESTRING (-117.71104663745 34.10067134962, -117.71104261413 34.10042148526)",,0,,,27.786,,False,-49985,,,-39746,-39744
,,"LINESTRING (-117.71104663745 34.10067134962, -117.71143958107 34.10066912861, -117.71145949965 34.10068359661)",,0,,,38.620999999999995,,False,-49987,,,-39746,-39752
,,"LINESTRING (-117.71104261413 34.10042148526, -117.71104723854 34.10028598408)",,0,,,15.073,,False,-49983,,,-39744,-39064
,,"LINESTRING (-117.71104261413 34.10042148526, -117.71104663745 34.10067134962)",,0,,,27.786,,False,-49985,,,-39744,-39746
,,"LINESTRING (-117.71104261413 34.10042148526, -117.71155759826 34.10042148526, -117.71155759759 34.10027989457)",,0,,,63.162,,False,-49983,,,-39744,-39054
,,"LINESTRING (-117.71235418995 34.10027322396, -117.71204035882 34.10027510915)",,0,,,28.897,,False,-49805,,,-39740,-39736
,,"LINESTRING (-117.71235418995 34.10027322396, -117.71255811466 34.10027199899)",,0,,,18.777,,False,-49805,,,-39740,-39726
,,"LINESTRING (-117.71235418995 34.10027322396, -117.71235691834 34.1004455402)",,0,,,19.162,,False,-49981,,,-39740,-39738
,,"LINESTRING (-117.71235691834 34.1004455402, -117.71204307631 34.10044669351)",,0,,,28.898,,False,-49975,,,-39738,-39734
,,"LINESTRING (-117.71235691834 34.1004455402, -117.71255672112 34.10044480596)",,0,,,18.397,,False,-49975,,,-39738,-39724
,,"LINESTRING (-117.71235691834 34.1004455402, -117.71235418995 34.10027322396)",,0,,,19.162,,False,-49981,,,-39738,-39740
,,"LINESTRING (-117.71204035882 34.10027510915, -117.71179832585 34.10027656304)",,0,,,22.286,,False,-49805,,,-39736,-39048
,,"LINESTRING (-117.71204035882 34.10027510915, -117.71235418995 34.10027322396)",,0,,,28.897,,False,-49805,,,-39736,-39740
,,"LINESTRING (-117.71204035882 34.10027510915, -117.71204307631 34.10044669351)",,0,,,19.081,,False,-49979,,,-39736,-39734
,,"LINESTRING (-117.71204307631 34.10044669351, -117.71180035308 34.10044758547)",,0,,,22.349,,False,-49975,,,-39734,-39732
,,"LINESTRING (-117.71204307631 34.10044669351, -117.71235691834 34.1004455402)",,0,,,28.898,,False,-49975,,,-39734,-39738
,,"LINESTRING (-117.71204307631 34.10044669351, -117.71204035882 34.10027510915)",,0,,,19.081,,False,-49979,,,-39734,-39736
,,"LINESTRING (-117.71180035308 34.10044758547, -117.71204307631 34.10044669351)",,0,,,22.349,,False,-49975,,,-39732,-39734
,,"LINESTRING (-117.71180035308 34.10044758547, -117.71179832585 34.10027656304)",,0,,,19.018,,False,-49977,,,-39732,-39048
,,"LINESTRING (-117.71180035308 34.10044758547, -117.71165013447 34.10044813749, -117.7116622167 34.10013132099)",,0,,,49.078,,False,-49975,,,-39732,-39730
,,"LINESTRING (-117.7066394 34.1005779, -117.7067263 34.1005777)",footway,0,,,8.001,,False,556348886,,,5366823881,5366823882
,,"LINESTRING (-117.7116622167 34.10013132099, -117.7115602798 34.10013108586)",,0,,,9.386,,False,-49805,,,-39730,-39052
,,"LINESTRING (-117.7116622167 34.10013132099, -117.71180100806 34.10013164112, -117.71179832585 34.10027656304)",,0,,,28.895,,False,-49805,,,-39730,-39048
,,"LINESTRING (-117.7116622167 34.10013132099, -117.71165013447 34.10044813749, -117.71180035308 34.10044758547)",,0,,,49.078,,False,-49975,,,-39730,-39732
,,"LINESTRING (-117.71255811466 34.10027199899, -117.71235418995 34.10027322396)",,0,,,18.777,,False,-49805,,,-39726,-39740
,,"LINESTRING (-117.71255811466 34.10027199899, -117.71256203042 34.10027378563)",,0,,,0.412,,False,-49805,,,-39726,-39046
,,"LINESTRING (-117.71255811466 34.10027199899, -117.712566107 34.09973609545)",,0,,,59.594,,False,-49973,,,-39726,-39620
,,"LINESTRING (-117.71255811466 34.10027199899, -117.71255672112 34.10044480596)",,0,,,19.216,,False,-49973,,,-39726,-39724
,,"LINESTRING (-117.71255672112 34.10044480596, -117.71255811466 34.10027199899)",,0,,,19.216,,False,-49973,,,-39724,-39726
,,"LINESTRING (-117.71255672112 34.10044480596, -117.71235691834 34.1004455402)",,0,,,18.397,,False,-49975,,,-39724,-39738
,,"LINESTRING (-117.71255672112 34.10044480596, -117.71256342664 34.10073242746, -117.71255269781 34.10082348889)",,0,,,42.162,,False,-49973,,,-39724,-39720
,,"LINESTRING (-117.71255269781 34.10082348889, -117.71238639945 34.10082331931)",,0,,,15.312,,False,-49989,,,-39720,-39766
,,"LINESTRING (-117.71255269781 34.10082348889, -117.71256342664 34.10073242746, -117.71255672112 34.10044480596)",,0,,,42.162,,False,-49973,,,-39720,-39724
,,"LINESTRING (-117.71255269781 34.10082348889, -117.7124306573 34.10100339045, -117.71232025043 34.10111359828)",,0,,,38.866,,False,-49973,,,-39720,-57780
,,"LINESTRING (-117.71255269781 34.10082348889, -117.71258354321 34.1008245994, -117.712580861 34.10111110911)",,0,,,34.702,,False,-49989,,,-39720,-57778
,,"LINESTRING (-117.71044806151 34.10157762209, -117.71044714677 34.1016154234)",,0,,,4.204,,False,-49965,,,-39706,-39680
,,"LINESTRING (-117.71044806151 34.10157762209, -117.71046504036 34.10087597231)",,0,,,78.036,,False,-49965,,,-39706,-39696
,,"LINESTRING (-117.71044806151 34.10157762209, -117.7110198064 34.10157652829)",,0,,,52.643,,False,-49973,,,-39706,-39782
,,"LINESTRING (-117.71044806151 34.10157762209, -117.7103184177 34.10157751819, -117.71031439438 34.10153198789, -117.70947620407 34.1015042255, -117.7094279 34.101559, -117.70928742526 34.1015963972)",,0,,,115.379,,False,-49973,,,-39706,-39698
,,"LINESTRING (-117.7068993 34.1011227, -117.707003 34.1011234, -117.7070033 34.1010098)",footway,0,,,22.18,,False,556348888,,,5366823887,5366823888
,,"LINESTRING (-117.70928742526 34.1015963972, -117.7094279 34.101559, -117.70947620407 34.1015042255, -117.71031439438 34.10153198789, -117.7103184177 34.10157751819, -117.71044806151 34.10157762209)",,0,,,115.37899999999999,,False,-49973,,,-39698,-39706
,,"LINESTRING (-117.70928742526 34.1015963972, -117.70932465926 34.1016330429, -117.70999521151 34.10161860648, -117.71000594035 34.10171632992, -117.71137923136 34.10172188238)",,0,,,204.44400000000002,,False,-50001,,,-39698,-39786
,,"LINESTRING (-117.70928742526 34.1015963972, -117.7093292 34.101426, -117.70933620237 34.10065134061)",service,0,,,105.47500000000001,Amherst Avenue,False,13433610,,,-39698,-39640
,,"LINESTRING (-117.70928742526 34.1015963972, -117.7092875 34.1016826, -117.7094346 34.101666, -117.7094714 34.1016462, -117.7095115 34.1016245, -117.7104878 34.1016494, -117.7114174 34.101666, -117.7114121 34.1025772, -117.7095116 34.1025592, -117.7089996 34.1025161, -117.7071077 34.1025233, -117.7069645 34.1025628, -117.7062442 34.1025197, -117.7059838 34.1024083, -117.705116 34.1023976, -117.7044825 34.1024766, -117.7030722 34.102455, -117.7030719 34.101143)",,0,,,1227.1879999999999,Claremont McKenna College,False,289677655,,,-39698,3835325052
,,"LINESTRING (-117.70928742526 34.1015963972, -117.7092858 34.0997218, -117.7090101 34.099713, -117.7070218 34.0996908, -117.7070189 34.0979313, -117.7058513 34.0978998, -117.7036655 34.0978685, -117.7027367 34.0978127, -117.7027474 34.0990478, -117.70312 34.0996093)",,0,,,1215.782,Claremont McKenna College,False,289677655,,,-39698,2932287337
,,"LINESTRING (-117.71046504036 34.10087597231, -117.71044806151 34.10157762209)",,0,,,78.036,,False,-49965,,,-39696,-39706
,,"LINESTRING (-117.71046504036 34.10087597231, -117.71045353297 34.10087595939)",,0,,,1.06,,False,-49971,,,-39696,-39692
,,"LINESTRING (-117.71046504036 34.10087597231, -117.7104686214 34.10072798544, -117.71052897111 34.10072687494, -117.71052645706 34.10066268727)",,0,,,29.158,,False,-49965,,,-39696,-39674
