y_start,y_end,x_start,x_end,highway,oneway,edge_index,length
-117.71186875638,-117.71186885168,34.10061525038,34.10061361469,,False,200,0.18235936898526414
-117.71186875638,-117.71186885168,34.10061525038,34.10061361469,,False,201,0.18235936898526414
-117.71186875638,-117.71186573369,34.10061525038,34.100667132560005,,False,202,5.784225843946987
-117.71186573369,-117.71186271100001,34.100667132560005,34.10071901474,,False,202,5.784225843157485
-117.71186271100001,-117.71185968831,34.10071901474,34.10077089692,,False,202,5.784225843248984
-117.71185968831,-117.71185666562,34.10077089692,34.1008227791,,False,202,5.784225843946987
-117.71186875638,-117.71186872819,34.10061525038,34.10067597519,,False,203,6.758672077142626
-117.71186872819,-117.7118687,34.10067597519,34.1007367,,False,203,6.758672077142626
-117.7118687,-117.7118844,34.1007367,34.1007367,,False,203,1.742700000647801
-117.7118844,-117.7118844,34.1007367,34.1007559,,False,203,2.1369600004568667
-117.7118844,-117.711887,34.1007559,34.1007559,,False,203,0.28860000021779797
-117.711887,-117.7118869,34.1007559,34.1008031,,False,203,5.253371726475647
-117.7118869,-117.7119671,34.1008031,34.1008031,,False,203,8.902199999923255
-117.7119671,-117.7119671,34.1008031,34.1007555,,False,203,5.297880000226485
-117.7119671,-117.7119717,34.1007555,34.1007555,,False,203,0.5106000012347067
-117.7119717,-117.7119717,34.1007555,34.1007365,,False,203,2.114700000196734
-117.7119717,-117.7119846,34.1007365,34.1007365,,False,203,1.4318999985931669
-117.7119846,-117.71198466666667,34.1007365,34.10067773333333,,False,203,6.540734186328368
-117.71198466666667,-117.71198473333332,34.10067773333333,34.100618966666666,,False,203,6.540734185535751
-117.71198473333332,-117.7119848,34.100618966666666,34.1005602,,False,203,6.540734186328368
-117.7119848,-117.7120383,34.1005602,34.10056023333333,,False,203,5.93850115966778
-117.7120383,-117.7120918,34.10056023333333,34.10056026666666,,False,203,5.938501158089881
-117.7120918,-117.7121453,34.10056026666666,34.1005603,,False,203,5.93850115966778
-117.7121453,-117.7121452,34.1005603,34.100573,,False,203,1.4135535822417564
-117.7121452,-117.7121325,34.100573,34.100573,,False,203,1.4096999999111404
-117.7121325,-117.71213243333332,34.100573,34.10062776666666,,False,203,6.095534491609503
-117.71213243333332,-117.71213236666667,34.10062776666666,34.100682533333334,,False,203,6.095534492398421
-117.71213236666667,-117.7121323,34.100682533333334,34.1007373,,False,203,6.095534491609503
-117.7121323,-117.7121469,34.1007373,34.1007373,,False,203,1.620600000009631
-117.7121469,-117.7121469,34.1007373,34.1007556,,False,203,2.0367900000771044
-117.7121469,-117.7121502,34.1007556,34.1007556,,False,203,0.3663000003371053
-117.7121502,-117.7121501,34.1007556,34.1008026,,False,203,5.231111776904035
-117.7121501,-117.7122318,34.1008026,34.1008027,,False,203,9.068706829415452
-117.7122318,-117.7122318,34.1008027,34.100756,,False,203,5.1977100006375565
-117.7122318,-117.7122352,34.100756,34.100756,,False,203,0.37739999967811855
-117.7122352,-117.7122352,34.100756,34.1007363,,False,203,2.19260999952553
-117.7122352,-117.7122492,34.1007363,34.1007363,,False,203,1.5540000008087418
-117.7122492,-117.71224923333334,34.1007363,34.10068226666667,,False,203,6.013911138353217
-117.71224923333334,-117.71224926666666,34.10068226666667,34.10062823333333,,False,203,6.013911138352246
-117.71224926666666,-117.7122493,34.10062823333333,34.1005742,,False,203,6.013911138353217
-117.7122493,-117.7122353,34.1005742,34.1005742,,False,203,1.553999999231337
-117.7122353,-117.7122353,34.1005742,34.100561,,False,203,1.4691599997703975
-117.7122353,-117.7122891,34.100561,34.100561066666664,,False,203,5.9718046100781415
-117.7122891,-117.7123429,34.100561066666664,34.100561133333336,,False,203,5.971804608501721
-117.7123429,-117.7123967,34.100561133333336,34.1005612,,False,203,5.9718046100781415
-117.7123967,-117.71239663333333,34.1005612,34.10061973333333,,False,203,6.514764202448352
-117.71239663333333,-117.71239656666667,34.10061973333333,34.10067826666667,,False,203,6.514764203237394
-117.71239656666667,-117.7123965,34.10067826666667,34.1007368,,False,203,6.514764202448352
-117.7123965,-117.712406,34.1007368,34.1007368,,False,203,1.0545000004924532
-117.712406,-117.7124059,34.1007368,34.1008027,,False,203,7.334678399451052
-117.7124059,-117.71245535,34.1008027,34.10080275,,False,203,5.488952821704639
-117.71245535,-117.7125048,34.10080275,34.1008028,,False,203,5.488952821704639
-117.7125048,-117.7125049,34.1008028,34.1007382,,False,203,7.189988567571482
-117.7125049,-117.7125132,34.1007382,34.1007382,,False,203,0.9213000005132699
-117.7125132,-117.71251326666668,34.1007382,34.1006834,,False,203,6.099244489184224
-117.71251326666668,-117.71251333333333,34.1006834,34.1006286,,False,203,6.09924448918231
-117.71251333333333,-117.7125134,34.1006286,34.1005738,,False,203,6.099244489184224
-117.7125134,-117.712505,34.1005738,34.1005738,,False,203,0.932400001431688
-117.712505,-117.712505,34.1005738,34.1005585,,False,203,1.7028900001292868
-117.712505,-117.7125279,34.1005585,34.1005585,,False,203,2.541900000522901
-117.7125279,-117.71252795000001,34.1005585,34.1005106,,False,203,5.331272888678366
-117.71252795000001,-117.712528,34.1005106,34.1004627,,False,203,5.3312728886767236
-117.712528,-117.71248069473685,34.1004627,34.1004626631579,,False,203,5.250885810965053
-117.71248069473685,-117.71243338947369,34.1004626631579,34.10046262631579,,False,203,5.250885812543075
-117.71243338947369,-117.71238608421054,34.10046262631579,34.100462589473686,,False,203,5.250885810965053
-117.71238608421054,-117.71233877894737,34.100462589473686,34.10046255263158,,False,203,5.250885812542457
-117.71233877894737,-117.71229147368422,34.10046255263158,34.100462515789474,,False,203,5.250885810965671
-117.71229147368422,-117.71224416842105,34.100462515789474,34.10046247894737,,False,203,5.250885812542457
-117.71224416842105,-117.7121968631579,34.10046247894737,34.10046244210526,,False,203,5.250885810965671
-117.7121968631579,-117.71214955789475,34.10046244210526,34.10046240526316,,False,203,5.250885810965053
-117.71214955789475,-117.71210225263158,34.10046240526316,34.100462368421056,,False,203,5.250885812542457
-117.71210225263158,-117.71205494736843,34.100462368421056,34.100462331578946,,False,203,5.250885810965671
-117.71205494736843,-117.71200764210526,34.100462331578946,34.10046229473684,,False,203,5.250885812542457
-117.71200764210526,-117.71196033684211,34.10046229473684,34.10046225789474,,False,203,5.250885810965053
-117.71196033684211,-117.71191303157896,34.10046225789474,34.10046222105263,,False,203,5.250885810965671
-117.71191303157896,-117.71186572631579,34.10046222105263,34.10046218421053,,False,203,5.250885812542457
-117.71186572631579,-117.71181842105264,34.10046218421053,34.10046214736842,,False,203,5.250885810965671
-117.71181842105264,-117.71177111578947,34.10046214736842,34.100462110526315,,False,203,5.250885812542457
-117.71177111578947,-117.71172381052632,34.100462110526315,34.10046207368421,,False,203,5.250885810965053
-117.71172381052632,-117.71167650526316,34.10046207368421,34.1004620368421,,False,203,5.250885812543075
-117.71167650526316,-117.7116292,34.1004620368421,34.100462,,False,203,5.250885810965053
-117.7116292,-117.7116292,34.100462,34.1004556,,False,203,0.7123200004159003
-117.7116292,-117.71158246666667,34.1004556,34.10045556666667,,False,203,5.187401326838574
-117.71158246666667,-117.71153573333333,34.10045556666667,34.10045553333333,,False,203,5.18740132683914
-117.71153573333333,-117.711489,34.10045553333333,34.1004555,,False,203,5.187401326838574
-117.711489,-117.71148896666666,34.1004555,34.1005052,,False,203,5.5316112372281925
-117.71148896666666,-117.71148893333334,34.1005052,34.1005549,,False,203,5.531611237227137
-117.71148893333334,-117.7114889,34.1005549,34.1006046,,False,203,5.5316112372281925
-117.7114889,-117.7114821,34.1006046,34.1006046,,False,203,0.754800000933642
-117.7114821,-117.7114821,34.1006046,34.1006446,,False,203,4.4520000006222915
-117.7114821,-117.7114733,34.1006446,34.1006446,,False,203,0.9768000003731458
-117.7114733,-117.71147322598,34.1006446,34.10069356682,,False,203,5.45001325879034
-117.71186885168,-117.71186875638,34.10061361469,34.10061525038,,False,204,0.18235936898526414
-117.71186885168,-117.71186875638,34.10061361469,34.10061525038,,False,205,0.18235936898526414
-117.71186885168,-117.71186875638,34.10061361469,34.10061525038,,False,206,0.18235936898526414
-117.71186885168,-117.7118689,34.10061361469,34.1005744,,False,207,4.364598292349698
-117.7118689,-117.7118822,34.1005744,34.1005744,,False,207,1.4763000006894345
-117.7118822,-117.7118823,34.1005744,34.1005613,,False,207,1.458072251240162
-117.7118823,-117.7118238,34.1005613,34.10056123333334,,False,207,6.493504238724991
-117.7118238,-117.7117653,34.10056123333334,34.100561166666665,,False,207,6.493504240303299
-117.7117653,-117.7117068,34.100561166666665,34.1005611,,False,207,6.493504238724991
-117.7117068,-117.7117068,34.1005611,34.100574,,False,207,1.4357700001710327
-117.7117068,-117.71172,34.100574,34.100574,,False,207,1.4651999997710163
-117.71172,-117.71171993333333,34.100574,34.100628533333335,,False,207,6.069564511052482
-117.71171993333333,-117.71171986666667,34.100628533333335,34.10068306666667,,False,207,6.069564511050558
-117.71171986666667,-117.7117198,34.10068306666667,34.1007376,,False,207,6.069564511052482
-117.7117198,-117.711707,34.1007376,34.1007376,,False,207,1.4207999992521536
-117.711707,-117.7117069,34.1007376,34.100753,,False,207,1.7140559409186302
-117.7117069,-117.7117204,34.100753,34.1007531,,False,207,1.498541334013395
-117.7117204,-117.7117204,34.1007531,34.1007939,,False,207,4.5410400000811535
-117.7117204,-117.711631,34.1007939,34.1007938,,False,207,9.92340624246953
-117.711631,-117.711631,34.1007938,34.1007976,,False,207,0.42294000019751365
-117.711631,-117.71158386666666,34.1007976,34.100797566666664,,False,207,5.231801316099003
-117.71158386666666,-117.71153673333333,34.100797566666664,34.100797533333335,,False,207,5.231801314521038
-117.71153673333333,-117.7114896,34.100797533333335,34.1007975,,False,207,5.231801316099003
-117.7114896,-117.7114896,34.1007975,34.1007769,,False,207,2.2927799999052922
-117.7114896,-117.7114731,34.1007769,34.1007769,,False,207,1.8314999985307168
-117.7114731,-117.71147322598,34.1007769,34.10069356682,,False,207,9.274993475690152
-117.71185666562,-117.711892882,34.1008227791,34.10082281603,,False,208,4.020020280901981
-117.71185666562,-117.71180754753625,34.1008227791,34.10082272901125,,False,209,5.4521101466123
-117.71180754753625,-117.7117584294525,34.10082272901125,34.1008226789225,,False,209,5.4521101466123
-117.7117584294525,-117.71170931136875,34.1008226789225,34.10082262883375,,False,209,5.4521101466123
-117.71170931136875,-117.711660193285,34.10082262883375,34.100822578744996,,False,209,5.4521101466123
-117.711660193285,-117.71161107520125,34.100822578744996,34.10082252865625,,False,209,5.452110146611491
-117.71161107520125,-117.7115619571175,34.10082252865625,34.1008224785675,,False,209,5.4521101466123
-117.7115619571175,-117.71151283903374,34.1008224785675,34.10082242847875,,False,209,5.4521101466123
-117.71151283903374,-117.71146372095,34.10082242847875,34.10082237839,,False,209,5.4521101466123
-117.71185666562,-117.71185968831,34.1008227791,34.10077089692,,False,210,5.784225843946987
-117.71185968831,-117.71186271100001,34.10077089692,34.10071901474,,False,210,5.784225843248984
-117.71186271100001,-117.71186573369,34.10071901474,34.100667132560005,,False,210,5.784225843157485
-117.71186573369,-117.71186875638,34.100667132560005,34.10061525038,,False,210,5.784225843946987
-117.71146372095,-117.71151283903374,34.10082237839,34.10082242847875,,False,211,5.4521101466123
-117.71151283903374,-117.7115619571175,34.10082242847875,34.1008224785675,,False,211,5.4521101466123
-117.7115619571175,-117.71161107520125,34.1008224785675,34.10082252865625,,False,211,5.4521101466123
-117.71161107520125,-117.711660193285,34.10082252865625,34.100822578744996,,False,211,5.452110146611491
-117.711660193285,-117.71170931136875,34.100822578744996,34.10082262883375,,False,211,5.4521101466123
-117.71170931136875,-117.7117584294525,34.10082262883375,34.1008226789225,,False,211,5.4521101466123
-117.7117584294525,-117.71180754753625,34.1008226789225,34.10082272901125,,False,211,5.4521101466123
-117.71180754753625,-117.71185666562,34.10082272901125,34.1008227791,,False,211,5.4521101466123
-117.71146372095,-117.71146231384999,34.10082237839,34.10077611779666,,False,212,5.151172463422154
-117.71146231384999,-117.71146090675,34.10077611779666,34.10072985720333,,False,212,5.1511724625838555
-117.71146090675,-117.71145949965,34.10072985720333,34.10068359661,,False,212,5.151172463422154
-117.71146372095,-117.71146640316,34.10082237839,34.10090899771,,False,213,9.645326401373659
-117.71146640316,-117.711517029855,34.10090899771,34.1009087200825,,False,213,5.619648098119787
-117.711517029855,-117.71156765655,34.1009087200825,34.100908442455,,False,213,5.619648098119787
-117.71156765655,-117.711618283245,34.100908442455,34.1009081648275,,False,213,5.619648098119787
-117.711618283245,-117.71166890994,34.1009081648275,34.1009078872,,False,213,5.619648098119787
-117.71166890994,-117.71167156982,34.1009078872,34.10096440129,,False,213,6.2969436847682525
-117.71145949965,-117.71147322598,34.10068359661,34.10069356682,,False,214,1.8848939825449018
-117.71145949965,-117.71146090675,34.10068359661,34.10072985720333,,False,215,5.151172463422154
-117.71146090675,-117.71146231384999,34.10072985720333,34.10077611779666,,False,215,5.1511724625838555
-117.71146231384999,-117.71146372095,34.10077611779666,34.10082237839,,False,215,5.151172463422154
-117.71145949965,-117.71143958107,34.10068359661,34.10066912861,,False,216,2.7352117614147877
-117.71143958107,-117.7113904631175,34.10066912861,34.10066940623625,,False,216,5.452180289291474
-117.7113904631175,-117.711341345165,34.10066940623625,34.1006696838625,,False,216,5.452180289291474
-117.711341345165,-117.7112922272125,34.1006696838625,34.10066996148875,,False,216,5.452180289291474
-117.7112922272125,-117.71124310926,34.10066996148875,34.100670239115004,,False,216,5.452180289295955
-117.71124310926,-117.7111939913075,34.100670239115004,34.10067051674125,,False,216,5.452180289291474
-117.7111939913075,-117.711144873355,34.10067051674125,34.1006707943675,,False,216,5.452180289291474
-117.711144873355,-117.7110957554025,34.1006707943675,34.10067107199375,,False,216,5.452180289291474
-117.7110957554025,-117.71104663745,34.10067107199375,34.10067134962,,False,216,5.452180289291474
-117.71147322598,-117.71145949965,34.10069356682,34.10068359661,,False,217,1.8848939825449018
-117.71147322598,-117.7114733,34.10069356682,34.1006446,,False,218,5.45001325879034
-117.7114733,-117.7114821,34.1006446,34.1006446,,False,218,0.9768000003731458
-117.7114821,-117.7114821,34.1006446,34.1006046,,False,218,4.4520000006222915
-117.7114821,-117.7114889,34.1006046,34.1006046,,False,218,0.754800000933642
-117.7114889,-117.71148893333334,34.1006046,34.1005549,,False,218,5.5316112372281925
-117.71148893333334,-117.71148896666666,34.1005549,34.1005052,,False,218,5.531611237227137
-117.71148896666666,-117.711489,34.1005052,34.1004555,,False,218,5.5316112372281925
-117.711489,-117.71153573333333,34.1004555,34.10045553333333,,False,218,5.187401326838574
-117.71153573333333,-117.71158246666667,34.10045553333333,34.10045556666667,,False,218,5.18740132683914
-117.71158246666667,-117.7116292,34.10045556666667,34.1004556,,False,218,5.187401326838574
-117.7116292,-117.7116292,34.1004556,34.100462,,False,218,0.7123200004159003
-117.7116292,-117.71167650526316,34.100462,34.1004620368421,,False,218,5.250885810965053
-117.71167650526316,-117.71172381052632,34.1004620368421,34.10046207368421,,False,218,5.250885812543075
-117.71172381052632,-117.71177111578947,34.10046207368421,34.100462110526315,,False,218,5.250885810965053
-117.71177111578947,-117.71181842105264,34.100462110526315,34.10046214736842,,False,218,5.250885812542457
-117.71181842105264,-117.71186572631579,34.10046214736842,34.10046218421053,,False,218,5.250885810965671
-117.71186572631579,-117.71191303157896,34.10046218421053,34.10046222105263,,False,218,5.250885812542457
-117.71191303157896,-117.71196033684211,34.10046222105263,34.10046225789474,,False,218,5.250885810965671
-117.71196033684211,-117.71200764210526,34.10046225789474,34.10046229473684,,False,218,5.250885810965053
-117.71200764210526,-117.71205494736843,34.10046229473684,34.100462331578946,,False,218,5.250885812542457
-117.71205494736843,-117.71210225263158,34.100462331578946,34.100462368421056,,False,218,5.250885810965671
-117.71210225263158,-117.71214955789475,34.100462368421056,34.10046240526316,,False,218,5.250885812542457
-117.71214955789475,-117.7121968631579,34.10046240526316,34.10046244210526,,False,218,5.250885810965053
-117.7121968631579,-117.71224416842105,34.10046244210526,34.10046247894737,,False,218,5.250885810965671
-117.71224416842105,-117.71229147368422,34.10046247894737,34.100462515789474,,False,218,5.250885812542457
-117.71229147368422,-117.71233877894737,34.100462515789474,34.10046255263158,,False,218,5.250885810965671
-117.71233877894737,-117.71238608421054,34.10046255263158,34.100462589473686,,False,218,5.250885812542457
-117.71238608421054,-117.71243338947369,34.100462589473686,34.10046262631579,,False,218,5.250885810965053
-117.71243338947369,-117.71248069473685,34.10046262631579,34.1004626631579,,False,218,5.250885812543075
-117.71248069473685,-117.712528,34.1004626631579,34.1004627,,False,218,5.250885810965053
-117.712528,-117.71252795000001,34.1004627,34.1005106,,False,218,5.3312728886767236
-117.71252795000001,-117.7125279,34.1005106,34.1005585,,False,218,5.331272888678366
-117.7125279,-117.712505,34.1005585,34.1005585,,False,218,2.541900000522901
-117.712505,-117.712505,34.1005585,34.1005738,,False,218,1.7028900001292868
-117.712505,-117.7125134,34.1005738,34.1005738,,False,218,0.932400001431688
-117.7125134,-117.71251333333333,34.1005738,34.1006286,,False,218,6.099244489184224
-117.71251333333333,-117.71251326666668,34.1006286,34.1006834,,False,218,6.09924448918231
-117.71251326666668,-117.7125132,34.1006834,34.1007382,,False,218,6.099244489184224
-117.7125132,-117.7125049,34.1007382,34.1007382,,False,218,0.9213000005132699
-117.7125049,-117.7125048,34.1007382,34.1008028,,False,218,7.189988567571482
-117.7125048,-117.71245535,34.1008028,34.10080275,,False,218,5.488952821704639
-117.71245535,-117.7124059,34.10080275,34.1008027,,False,218,5.488952821704639
-117.7124059,-117.712406,34.1008027,34.1007368,,False,218,7.334678399451052
-117.712406,-117.7123965,34.1007368,34.1007368,,False,218,1.0545000004924532
-117.7123965,-117.71239656666667,34.1007368,34.10067826666667,,False,218,6.514764202448352
-117.71239656666667,-117.71239663333333,34.10067826666667,34.10061973333333,,False,218,6.514764203237394
-117.71239663333333,-117.7123967,34.10061973333333,34.1005612,,False,218,6.514764202448352
-117.7123967,-117.7123429,34.1005612,34.100561133333336,,False,218,5.9718046100781415
-117.7123429,-117.7122891,34.100561133333336,34.100561066666664,,False,218,5.971804608501721
-117.7122891,-117.7122353,34.100561066666664,34.100561,,False,218,5.9718046100781415
-117.7122353,-117.7122353,34.100561,34.1005742,,False,218,1.4691599997703975
-117.7122353,-117.7122493,34.1005742,34.1005742,,False,218,1.553999999231337
-117.7122493,-117.71224926666666,34.1005742,34.10062823333333,,False,218,6.013911138353217
-117.71224926666666,-117.71224923333334,34.10062823333333,34.10068226666667,,False,218,6.013911138352246
-117.71224923333334,-117.7122492,34.10068226666667,34.1007363,,False,218,6.013911138353217
-117.7122492,-117.7122352,34.1007363,34.1007363,,False,218,1.5540000008087418
-117.7122352,-117.7122352,34.1007363,34.100756,,False,218,2.19260999952553
-117.7122352,-117.7122318,34.100756,34.100756,,False,218,0.37739999967811855
-117.7122318,-117.7122318,34.100756,34.1008027,,False,218,5.1977100006375565
-117.7122318,-117.7121501,34.1008027,34.1008026,,False,218,9.068706829415452
-117.7121501,-117.7121502,34.1008026,34.1007556,,False,218,5.231111776904035
-117.7121502,-117.7121469,34.1007556,34.1007556,,False,218,0.3663000003371053
-117.7121469,-117.7121469,34.1007556,34.1007373,,False,218,2.0367900000771044
-117.7121469,-117.7121323,34.1007373,34.1007373,,False,218,1.620600000009631
-117.7121323,-117.71213236666667,34.1007373,34.100682533333334,,False,218,6.095534491609503
-117.71213236666667,-117.71213243333332,34.100682533333334,34.10062776666666,,False,218,6.095534492398421
-117.71213243333332,-117.7121325,34.10062776666666,34.100573,,False,218,6.095534491609503
-117.7121325,-117.7121452,34.100573,34.100573,,False,218,1.4096999999111404
-117.7121452,-117.7121453,34.100573,34.1005603,,False,218,1.4135535822417564
-117.7121453,-117.7120918,34.1005603,34.10056026666666,,False,218,5.93850115966778
-117.7120918,-117.7120383,34.10056026666666,34.10056023333333,,False,218,5.938501158089881
-117.7120383,-117.7119848,34.10056023333333,34.1005602,,False,218,5.93850115966778
-117.7119848,-117.71198473333332,34.1005602,34.100618966666666,,False,218,6.540734186328368
-117.71198473333332,-117.71198466666667,34.100618966666666,34.10067773333333,,False,218,6.540734185535751
-117.71198466666667,-117.7119846,34.10067773333333,34.1007365,,False,218,6.540734186328368
-117.7119846,-117.7119717,34.1007365,34.1007365,,False,218,1.4318999985931669
-117.7119717,-117.7119717,34.1007365,34.1007555,,False,218,2.114700000196734
-117.7119717,-117.7119671,34.1007555,34.1007555,,False,218,0.5106000012347067
-117.7119671,-117.7119671,34.1007555,34.1008031,,False,218,5.297880000226485
-117.7119671,-117.7118869,34.1008031,34.1008031,,False,218,8.902199999923255
-117.7118869,-117.711887,34.1008031,34.1007559,,False,218,5.253371726475647
-117.711887,-117.7118844,34.1007559,34.1007559,,False,218,0.28860000021779797
-117.7118844,-117.7118844,34.1007559,34.1007367,,False,218,2.1369600004568667
-117.7118844,-117.7118687,34.1007367,34.1007367,,False,218,1.742700000647801
-117.7118687,-117.71186872819,34.1007367,34.10067597519,,False,218,6.758672077142626
-117.71186872819,-117.71186875638,34.10067597519,34.10061525038,,False,218,6.758672077142626
-117.71147322598,-117.7114731,34.10069356682,34.1007769,,False,219,9.274993475690152
-117.7114731,-117.7114896,34.1007769,34.1007769,,False,219,1.8314999985307168
-117.7114896,-117.7114896,34.1007769,34.1007975,,False,219,2.2927799999052922
-117.7114896,-117.71153673333333,34.1007975,34.100797533333335,,False,219,5.231801316099003
-117.71153673333333,-117.71158386666666,34.100797533333335,34.100797566666664,,False,219,5.231801314521038
-117.71158386666666,-117.711631,34.100797566666664,34.1007976,,False,219,5.231801316099003
-117.711631,-117.711631,34.1007976,34.1007938,,False,219,0.42294000019751365
-117.711631,-117.7117204,34.1007938,34.1007939,,False,219,9.92340624246953
-117.7117204,-117.7117204,34.1007939,34.1007531,,False,219,4.5410400000811535
-117.7117204,-117.7117069,34.1007531,34.100753,,False,219,1.498541334013395
-117.7117069,-117.711707,34.100753,34.1007376,,False,219,1.7140559409186302
-117.711707,-117.7117198,34.1007376,34.1007376,,False,219,1.4207999992521536
-117.7117198,-117.71171986666667,34.1007376,34.10068306666667,,False,219,6.069564511052482
-117.71171986666667,-117.71171993333333,34.10068306666667,34.100628533333335,,False,219,6.069564511050558
-117.71171993333333,-117.71172,34.100628533333335,34.100574,,False,219,6.069564511052482
-117.71172,-117.7117068,34.100574,34.100574,,False,219,1.4651999997710163
-117.7117068,-117.7117068,34.100574,34.1005611,,False,219,1.4357700001710327
-117.7117068,-117.7117653,34.1005611,34.100561166666665,,False,219,6.493504238724991
-117.7117653,-117.7118238,34.100561166666665,34.10056123333334,,False,219,6.493504240303299
-117.7118238,-117.7118823,34.10056123333334,34.1005613,,False,219,6.493504238724991
-117.7118823,-117.7118822,34.1005613,34.1005744,,False,219,1.458072251240162
-117.7118822,-117.7118689,34.1005744,34.1005744,,False,219,1.4763000006894345
-117.7118689,-117.71186885168,34.1005744,34.10061361469,,False,219,4.364598292349698
-117.71104663745,-117.71101588539,34.10067134962,34.10067083752,,False,220,3.4139544795888837
-117.71104663745,-117.711045832786,34.10067134962,34.100621376748,,False,221,5.562697766517458
-117.711045832786,-117.711045028122,34.100621376748,34.100571403876,,False,221,5.562697766517458
-117.711045028122,-117.71104422345799,34.100571403876,34.100521431004,,False,221,5.5626977673335185
-117.71104422345799,-117.71104341879399,34.100521431004,34.100471458132,,False,221,5.562697766517458
-117.71104341879399,-117.71104261413,34.100471458132,34.10042148526,,False,221,5.562697766517458
-117.71104663745,-117.7110957554025,34.10067134962,34.10067107199375,,False,222,5.452180289291474
-117.7110957554025,-117.711144873355,34.10067107199375,34.1006707943675,,False,222,5.452180289291474
-117.711144873355,-117.7111939913075,34.1006707943675,34.10067051674125,,False,222,5.452180289291474
-117.7111939913075,-117.71124310926,34.10067051674125,34.100670239115004,,False,222,5.452180289291474
-117.71124310926,-117.7112922272125,34.100670239115004,34.10066996148875,,False,222,5.452180289295955
-117.7112922272125,-117.711341345165,34.10066996148875,34.1006696838625,,False,222,5.452180289291474
-117.711341345165,-117.7113904631175,34.1006696838625,34.10066940623625,,False,222,5.452180289291474
-117.7113904631175,-117.71143958107,34.10066940623625,34.10066912861,,False,222,5.452180289291474
-117.71143958107,-117.71145949965,34.10066912861,34.10068359661,,False,222,2.7352117614147877
-117.71104261413,-117.71104415559999,34.10042148526,34.1003763182,,False,223,5.0300047861983055
-117.71104415559999,-117.71104569707,34.1003763182,34.100331151140004,,False,223,5.030004785461587
-117.71104569707,-117.71104723854,34.100331151140004,34.10028598408,,False,223,5.0300047861983055
-117.71104261413,-117.71104341879399,34.10042148526,34.100471458132,,False,224,5.562697766517458
-117.71104341879399,-117.71104422345799,34.100471458132,34.100521431004,,False,224,5.562697766517458
-117.71104422345799,-117.711045028122,34.100521431004,34.100571403876,,False,224,5.5626977673335185
-117.711045028122,-117.711045832786,34.100571403876,34.100621376748,,False,224,5.562697766517458
-117.711045832786,-117.71104663745,34.100621376748,34.10067134962,,False,224,5.562697766517458
-117.71104261413,-117.71108943086908,34.10042148526,34.10042148526,,False,225,5.196658038585156
-117.71108943086908,-117.71113624760818,34.10042148526,34.10042148526,,False,225,5.196658040162561
-117.71113624760818,-117.71118306434727,34.10042148526,34.10042148526,,False,225,5.196658038585156
-117.71118306434727,-117.71122988108635,34.10042148526,34.10042148526,,False,225,5.196658038585156
-117.71122988108635,-117.71127669782545,34.10042148526,34.10042148526,,False,225,5.196658040162561
-117.71127669782545,-117.71132351456454,34.10042148526,34.10042148526,,False,225,5.196658038585156
-117.71132351456454,-117.71137033130364,34.10042148526,34.10042148526,,False,225,5.196658040162561
-117.71137033130364,-117.71141714804273,34.10042148526,34.10042148526,,False,225,5.196658038585156
-117.71141714804273,-117.71146396478181,34.10042148526,34.10042148526,,False,225,5.196658038585156
-117.71146396478181,-117.71151078152091,34.10042148526,34.10042148526,,False,225,5.196658040162561
-117.71151078152091,-117.71155759826,34.10042148526,34.10042148526,,False,225,5.196658038585156
-117.71155759826,-117.71155759803666,34.10042148526,34.100374288363334,,False,225,5.253014599032701
-117.71155759803666,-117.71155759781334,34.100374288363334,34.10032709146667,,False,225,5.253014599032693
-117.71155759781334,-117.71155759759,34.10032709146667,34.10027989457,,False,225,5.253014599032701
-117.71235418995,-117.71230188476167,34.10027322396,34.10027353815833,,False,226,5.805981221505403
-117.71230188476167,-117.71224957957334,34.10027353815833,34.100273852356665,,False,226,5.805981221505403
-117.71224957957334,-117.712197274385,34.100273852356665,34.100274166554996,,False,226,5.805981221505403
-117.712197274385,-117.71214496919667,34.100274166554996,34.100274480753335,,False,226,5.805981221510166
-117.71214496919667,-117.71209266400834,34.100274480753335,34.100274794951666,,False,226,5.805981221505403
-117.71209266400834,-117.71204035882,34.100274794951666,34.10027510915,,False,226,5.805981221505403
-117.71235418995,-117.7124051711275,34.10027322396,34.100272917717504,,False,227,5.659013350851102
-117.7124051711275,-117.71245615230501,34.100272917717504,34.100272611475006,,False,227,5.659013352428478
-117.71245615230501,-117.7125071334825,34.100272611475006,34.1002723052325,,False,227,5.659013350855865
-117.7125071334825,-117.71255811466,34.1002723052325,34.10027199899,,False,227,5.659013350851102
-117.71235418995,-117.71235509941334,34.10027322396,34.10033066270667,,False,228,6.393729505434862
-117.71235509941334,-117.71235600887667,34.10033066270667,34.10038810145333,,False,228,6.393729505409957
-117.71235600887667,-117.71235691834,34.10038810145333,34.1004455402,,False,228,6.393729505434862
-117.71235691834,-117.712304611335,34.1004455402,34.100445732418336,,False,229,5.806116971092652
-117.712304611335,-117.71225230433001,34.100445732418336,34.10044592463667,,False,229,5.806116969512343
-117.71225230433001,-117.712199997325,34.10044592463667,34.100446116855,,False,229,5.806116971089737
-117.712199997325,-117.71214769032,34.100446116855,34.100446309073334,,False,229,5.806116971092652
