y_start,y_end,x_start,x_end,highway,oneway,edge_index
-117.705666,-117.7056365,34.1051383,34.1050595,footway,False,970
-117.7056365,-117.7056252,34.1050595,34.1050402,footway,False,970
-117.705666,-117.7055936,34.1051383,34.1051728,footway,False,971
-117.7055936,-117.7055665,34.1051728,34.1052088,footway,False,971
-117.7076241,-117.7075434,34.1045236,34.104524,footway,False,972
-117.7076241,-117.7076232,34.1045236,34.104463,footway,False,973
-117.7076241,-117.7076259,34.1045236,34.1046468,footway,False,974
-117.7075441,-117.7075434,34.1045524,34.104524,footway,False,975
-117.7075434,-117.7076241,34.104524,34.1045236,footway,False,976
-117.7075434,-117.7075125,34.104524,34.1045241,footway,False,977
-117.7075434,-117.7075441,34.104524,34.104463,footway,False,978
-117.7075434,-117.7075441,34.104524,34.1045524,footway,False,979
-117.7093292,-117.709337,34.101426,34.1005631,service,False,980
-117.7093292,-117.709367,34.101426,34.1014792,service,False,981
-117.709367,-117.7093752,34.1014792,34.1015044,service,False,981
-117.7093752,-117.7093954,34.1015044,34.1015279,service,False,981
-117.7093954,-117.7094279,34.1015279,34.101559,service,False,981
-117.7094279,-117.7094831,34.101559,34.1015891,service,False,981
-117.7093292,-117.7093264,34.101426,34.1015826,service,False,982
-117.7093264,-117.7093214,34.1015826,34.1016027,service,False,982
-117.7093214,-117.7093295,34.1016027,34.1016271,service,False,982
-117.7093295,-117.7093508,34.1016271,34.1016397,service,False,982
-117.7093508,-117.7093863,34.1016397,34.1016431,service,False,982
-117.7093863,-117.7094229,34.1016431,34.1016288,service,False,982
-117.7094229,-117.7094831,34.1016288,34.1015891,service,False,982
-117.7074639,-117.707249,34.104463,34.104463,footway,False,983
-117.7074639,-117.7075441,34.104463,34.104463,footway,False,984
-117.7074639,-117.7074631,34.104463,34.1044058,footway,False,985
-117.7074631,-117.7074639,34.1044058,34.104463,footway,False,986
-117.7112716,-117.71143,34.1062162,34.1062187,footway,False,987
-117.7112716,-117.7111047,34.1062162,34.1062136,footway,False,988
-117.7112716,-117.7112734,34.1062162,34.1061416,footway,False,989
-117.7112716,-117.7112661,34.1062162,34.1062695,footway,False,990
-117.7112661,-117.7112742,34.1062695,34.1062973,footway,False,990
-117.7112742,-117.7113278,34.1062973,34.1063173,footway,False,990
-117.7113278,-117.7113546,34.1063173,34.106355,footway,False,990
-117.7112776,-117.7112734,34.1059654,34.1061416,footway,False,991
-117.7112776,-117.7112492,34.1059654,34.1059645,footway,False,992
-117.7112492,-117.71111,34.1059645,34.1059628,footway,False,992
-117.7112776,-117.7113553,34.1059654,34.1059658,footway,False,993
-117.7113553,-117.7114303,34.1059658,34.1059668,footway,False,993
-117.7139111,-117.7131923,34.1044011,34.1044037,residential,False,994
-117.7139111,-117.7142941,34.1044011,34.1043997,residential,False,995
-117.7139111,-117.7139119,34.1044011,34.1046199,service,False,996
-117.71111,-117.710947,34.1059628,34.1059608,footway,False,997
-117.71111,-117.7111062,34.1059628,34.1061405,footway,False,998
-117.71111,-117.7112492,34.1059628,34.1059645,footway,False,999
-117.7112492,-117.7112776,34.1059645,34.1059654,footway,False,999
-117.7139119,-117.7139139,34.1046199,34.105172,service,False,1000
-117.7139119,-117.7140942,34.1046199,34.1046189,service,False,1001
-117.7140942,-117.7141235,34.1046189,34.104626,service,False,1001
-117.7141235,-117.7141419,34.104626,34.1046452,service,False,1001
-117.7141419,-117.7141431,34.1046452,34.1051376,service,False,1001
-117.7141431,-117.7141333,34.1051376,34.1051619,service,False,1001
-117.7141333,-117.7141101,34.1051619,34.105175,service,False,1001
-117.7141101,-117.7139139,34.105175,34.105172,service,False,1001
-117.7139119,-117.7139111,34.1046199,34.1044011,service,False,1002
-117.710947,-117.71111,34.1059608,34.1059628,footway,False,1003
-117.710947,-117.7109466,34.1059608,34.1061394,footway,False,1004
-117.710947,-117.7108331,34.1059608,34.1059594,footway,False,1005
-117.7108331,-117.710824,34.1059594,34.1059593,footway,False,1005
-117.710824,-117.7107549,34.1059593,34.1059589,footway,False,1005
-117.7109464,-117.7111047,34.1062111,34.1062136,footway,False,1006
-117.7109464,-117.7109466,34.1062111,34.1061394,footway,False,1007
-117.7109464,-117.7107775,34.1062111,34.1062085,footway,False,1008
-117.7107775,-117.710583,34.1062085,34.1062048,footway,False,1008
-117.7131772,-117.7139573,34.1016404,34.1016364,residential,False,1009
-117.7131772,-117.7131832,34.1016404,34.1026172,residential,False,1010
-117.7131772,-117.7129765,34.1016404,34.1016389,residential,False,1011
-117.7129765,-117.7128961,34.1016389,34.1016256,residential,False,1011
-117.7128961,-117.7128263,34.1016256,34.1016034,residential,False,1011
-117.7128263,-117.7127593,34.1016034,34.101559,residential,False,1011
-117.7127593,-117.7126976,34.101559,34.1015056,residential,False,1011
-117.7126976,-117.7126493,34.1015056,34.1014346,residential,False,1011
-117.7126493,-117.7126279,34.1014346,34.1013657,residential,False,1011
-117.7126279,-117.7126252,34.1013657,34.1011969,residential,False,1011
-117.7111047,-117.7112716,34.1062136,34.1062162,footway,False,1012
-117.7111047,-117.7109464,34.1062136,34.1062111,footway,False,1013
-117.7111047,-117.7111062,34.1062136,34.1061405,footway,False,1014
-117.7139139,-117.7139147,34.105172,34.1053921,service,False,1015
-117.7139139,-117.7139119,34.105172,34.1046199,service,False,1016
-117.7139139,-117.7141101,34.105172,34.105175,service,False,1017
-117.7141101,-117.7141333,34.105175,34.1051619,service,False,1017
-117.7141333,-117.7141431,34.1051619,34.1051376,service,False,1017
-117.7141431,-117.7141419,34.1051376,34.1046452,service,False,1017
-117.7141419,-117.7141235,34.1046452,34.104626,service,False,1017
-117.7141235,-117.7140942,34.104626,34.1046189,service,False,1017
-117.7140942,-117.7139119,34.1046189,34.1046199,service,False,1017
-117.710583,-117.7105736,34.1062048,34.1067217,footway,False,1018
-117.710583,-117.7105855,34.1062048,34.1060839,footway,False,1019
-117.710583,-117.7107775,34.1062048,34.1062085,footway,False,1020
-117.7107775,-117.7109464,34.1062085,34.1062111,footway,False,1020
-117.710583,-117.7104614,34.1062048,34.1062025,footway,False,1021
-117.7104614,-117.7104545,34.1062025,34.1062024,footway,False,1021
-117.7139147,-117.71319,34.1053921,34.1053938,residential,False,1022
-117.7139147,-117.714277,34.1053921,34.1053912,residential,False,1023
-117.7139147,-117.7139139,34.1053921,34.105172,service,False,1024
-117.7103443,-117.7104545,34.1062003,34.1062024,footway,False,1025
-117.7103443,-117.7101792,34.1062003,34.1061972,footway,False,1026
-117.7103443,-117.7103362,34.1062003,34.1067206,footway,False,1027
-117.7103443,-117.7103468,34.1062003,34.1060787,footway,False,1028
-117.7079293,-117.7079228,34.1055488,34.1056821,footway,False,1029
-117.7079293,-117.7085922,34.1055488,34.1055576,footway,False,1030
-117.7079293,-117.70794,34.1055488,34.1053309,footway,False,1031
-117.70794,-117.7081591,34.1053309,34.1050973,footway,False,1031
-117.7085922,-117.7085964,34.1055576,34.1053325,footway,False,1032
-117.7085922,-117.7085851,34.1055576,34.1059448,footway,False,1033
-117.7085922,-117.7091816,34.1055576,34.1055627,footway,False,1034
-117.7085922,-117.7079293,34.1055576,34.1055488,footway,False,1035
-117.7092464,-117.7091816,34.1055633,34.1055627,footway,False,1036
-117.7105736,-117.710583,34.1067217,34.1062048,footway,False,1037
-117.7103362,-117.7103443,34.1067206,34.1062003,footway,False,1038
-117.7114995,-117.7125747,34.1059302,34.1059368,footway,False,1039
-117.7114995,-117.7115156,34.1059302,34.105611,footway,False,1040
-117.7114995,-117.711483,34.1059302,34.1059301,footway,False,1041
-117.711483,-117.7114303,34.1059301,34.1059668,footway,False,1041
-117.7115156,-117.7114995,34.105611,34.1059302,footway,False,1042
-117.7115156,-117.7114512,34.105611,34.1055933,footway,False,1043
-117.7114512,-117.7114083,34.1055933,34.105561,footway,False,1043
-117.7114083,-117.7113774,34.105561,34.1055277,footway,False,1043
-117.7113774,-117.7113748,34.1055277,34.1054911,footway,False,1043
-117.7115156,-117.7115799,34.105611,34.105601,footway,False,1044
-117.7115799,-117.711647,34.105601,34.1055677,footway,False,1044
-117.711647,-117.7116698,34.1055677,34.10553,footway,False,1044
-117.7116698,-117.7116778,34.10553,34.1055077,footway,False,1044
-117.7113748,-117.7113774,34.1054911,34.1055277,footway,False,1045
-117.7113774,-117.7114083,34.1055277,34.105561,footway,False,1045
-117.7114083,-117.7114512,34.105561,34.1055933,footway,False,1045
-117.7114512,-117.7115156,34.1055933,34.105611,footway,False,1045
-117.7116778,-117.7116698,34.1055077,34.10553,footway,False,1046
-117.7116698,-117.711647,34.10553,34.1055677,footway,False,1046
-117.711647,-117.7115799,34.1055677,34.105601,footway,False,1046
-117.7115799,-117.7115156,34.105601,34.105611,footway,False,1046
-117.7130498,-117.7129174,34.1063783,34.1063765,footway,False,1047
-117.7131061,-117.7129281,34.1058342,34.1058327,footway,False,1048
-117.7113546,-117.7113774,34.106355,34.1063939,footway,False,1049
-117.7113774,-117.7113815,34.1063939,34.106435,footway,False,1049
-117.7113815,-117.711356,34.106435,34.1064727,footway,False,1049
-117.711356,-117.7113587,34.1064727,34.1065249,footway,False,1049
-117.7113587,-117.7113761,34.1065249,34.1065771,footway,False,1049
-117.7113761,-117.7113922,34.1065771,34.1066193,footway,False,1049
-117.7113546,-117.7113278,34.106355,34.1063173,footway,False,1050
-117.7113278,-117.7112742,34.1063173,34.1062973,footway,False,1050
-117.7112742,-117.7112661,34.1062973,34.1062695,footway,False,1050
-117.7112661,-117.7112716,34.1062695,34.1062162,footway,False,1050
-117.7113546,-117.7114292,34.106355,34.1063308,footway,False,1051
-117.7114292,-117.7114589,34.1063308,34.1063204,footway,False,1051
-117.7114589,-117.7114885,34.1063204,34.1063079,footway,False,1051
-117.7114885,-117.7115125,34.1063079,34.106275,footway,False,1051
-117.7115125,-117.7115232,34.106275,34.1062388,footway,False,1051
-117.7113922,-117.7113989,34.1066193,34.1066715,footway,False,1052
-117.7113989,-117.7114163,34.1066715,34.1067281,footway,False,1052
-117.7114163,-117.7114324,34.1067281,34.106747,footway,False,1052
-117.7114324,-117.7114941,34.106747,34.1067537,footway,False,1052
-117.7114941,-117.7115679,34.1067537,34.1067492,footway,False,1052
-117.7115679,-117.7116188,34.1067492,34.1067292,footway,False,1052
-117.7116188,-117.7116403,34.1067292,34.1066992,footway,False,1052
-117.7113922,-117.7113761,34.1066193,34.1065771,footway,False,1053
-117.7113761,-117.7113587,34.1065771,34.1065249,footway,False,1053
-117.7113587,-117.711356,34.1065249,34.1064727,footway,False,1053
-117.711356,-117.7113815,34.1064727,34.106435,footway,False,1053
-117.7113815,-117.7113774,34.106435,34.1063939,footway,False,1053
-117.7113774,-117.7113546,34.1063939,34.106355,footway,False,1053
-117.7113922,-117.7114579,34.1066193,34.1065971,footway,False,1054
-117.7114579,-117.7115156,34.1065971,34.1065949,footway,False,1054
-117.7113922,-117.7112933,34.1066193,34.106629,footway,False,1055
-117.7112933,-117.7112498,34.106629,34.1066453,footway,False,1055
-117.7112498,-117.7111851,34.1066453,34.1066563,footway,False,1055
-117.7111851,-117.7111258,34.1066563,34.1066563,footway,False,1055
-117.7111258,-117.7110651,34.1066563,34.1066563,footway,False,1055
-117.7110651,-117.7110018,34.1066563,34.1066464,footway,False,1055
-117.7030676,-117.7032058,34.0987426,34.0987801,service,False,1056
-117.7042483,-117.7059151,34.0995667,34.0995964,secondary,False,1057
-117.7042483,-117.7038731,34.0995667,34.09956,secondary,False,1058
-117.7038731,-117.7038103,34.09956,34.0995583,secondary,False,1058
-117.7038103,-117.7037826,34.0995583,34.0995576,secondary,False,1058
-117.7042483,-117.704263,34.0995667,34.0992251,service,False,1059
-117.704263,-117.7042499,34.0992251,34.0991046,service,False,1059
-117.7042499,-117.7041486,34.0991046,34.0990356,service,False,1059
-117.7041486,-117.7032058,34.0990356,34.0987801,service,False,1059
-117.7116403,-117.7116349,34.1066992,34.106657,footway,False,1060
-117.7116349,-117.7115974,34.106657,34.1066426,footway,False,1060
-117.7115974,-117.7115518,34.1066426,34.1066149,footway,False,1060
-117.7115518,-117.7115156,34.1066149,34.1065949,footway,False,1060
-117.7116403,-117.7116188,34.1066992,34.1067292,footway,False,1061
-117.7116188,-117.7115679,34.1067292,34.1067492,footway,False,1061
-117.7115679,-117.7114941,34.1067492,34.1067537,footway,False,1061
-117.7114941,-117.7114324,34.1067537,34.106747,footway,False,1061
-117.7114324,-117.7114163,34.106747,34.1067281,footway,False,1061
-117.7114163,-117.7113989,34.1067281,34.1066715,footway,False,1061
-117.7113989,-117.7113922,34.1066715,34.1066193,footway,False,1061
-117.7116403,-117.7118567,34.1066992,34.1067543,"['footway', 'service']",False,1062
-117.7118567,-117.7123259,34.1067543,34.1067589,"['footway', 'service']",False,1062
-117.7115156,-117.7114579,34.1065949,34.1065971,footway,False,1063
-117.7114579,-117.7113922,34.1065971,34.1066193,footway,False,1063
-117.7115156,-117.7115518,34.1065949,34.1066149,footway,False,1064
-117.7115518,-117.7115974,34.1066149,34.1066426,footway,False,1064
-117.7115974,-117.7116349,34.1066426,34.106657,footway,False,1064
-117.7116349,-117.7116403,34.106657,34.1066992,footway,False,1064
-117.7115156,-117.7114888,34.1065949,34.1065616,footway,False,1065
-117.7114888,-117.7114794,34.1065616,34.1065149,footway,False,1065
-117.7114794,-117.711482,34.1065149,34.1064772,footway,False,1065
-117.711482,-117.7114981,34.1064772,34.106435,footway,False,1065
-117.7114981,-117.711529,34.106435,34.1064028,footway,False,1065
-117.711529,-117.7115773,34.1064028,34.1063728,footway,False,1065
-117.7115773,-117.7116068,34.1063728,34.1063361,footway,False,1065
-117.7116068,-117.7116443,34.1063361,34.1062862,footway,False,1065
-117.7116443,-117.7116712,34.1062862,34.1062407,footway,False,1065
-117.7116712,-117.7124225,34.1062407,34.1062503,footway,False,1066
-117.7116712,-117.7115232,34.1062407,34.1062388,footway,False,1067
-117.7116712,-117.7116443,34.1062407,34.1062862,footway,False,1068
-117.7116443,-117.7116068,34.1062862,34.1063361,footway,False,1068
-117.7116068,-117.7115773,34.1063361,34.1063728,footway,False,1068
-117.7115773,-117.711529,34.1063728,34.1064028,footway,False,1068
-117.711529,-117.7114981,34.1064028,34.106435,footway,False,1068
-117.7114981,-117.711482,34.106435,34.1064772,footway,False,1068
-117.711482,-117.7114794,34.1064772,34.1065149,footway,False,1068
-117.7114794,-117.7114888,34.1065149,34.1065616,footway,False,1068
-117.7114888,-117.7115156,34.1065616,34.1065949,footway,False,1068
-117.7129174,-117.7130498,34.1063765,34.1063783,footway,False,1069
-117.7129174,-117.7129214,34.1063765,34.1061118,footway,False,1070
-117.7129174,-117.712575,34.1063765,34.1063717,footway,False,1071
-117.712575,-117.7125747,34.1063717,34.1062522,footway,False,1071
-117.7129281,-117.7131061,34.1058327,34.1058342,footway,False,1072
-117.7129281,-117.712575,34.1058327,34.1058298,footway,False,1073
-117.712575,-117.7125747,34.1058298,34.1059368,footway,False,1073
-117.7129281,-117.7129227,34.1058327,34.1061046,footway,False,1074
-117.7129227,-117.7129214,34.1061046,34.1061118,footway,False,1074
-117.7129214,-117.7129174,34.1061118,34.1063765,footway,False,1075
-117.7129214,-117.7131031,34.1061118,34.1061107,footway,False,1076
-117.7129214,-117.7129227,34.1061118,34.1061046,footway,False,1077
-117.7129227,-117.7129281,34.1061046,34.1058327,footway,False,1077
-117.7131031,-117.7129214,34.1061107,34.1061118,footway,False,1078
-117.7104614,-117.710464,34.1060153,34.1059574,footway,False,1079
-117.7104614,-117.7104351,34.1060153,34.1060197,footway,False,1080
-117.7104351,-117.7104121,34.1060197,34.1060311,footway,False,1080
-117.7104121,-117.7103948,34.1060311,34.1060481,footway,False,1080
-117.7103948,-117.7103852,34.1060481,34.1060689,footway,False,1080
-117.7103852,-117.7103849,34.1060689,34.1060793,footway,False,1080
-117.7104614,-117.7104874,34.1060153,34.106018,footway,False,1081
-117.7104874,-117.7105109,34.106018,34.1060276,footway,False,1081
-117.7105109,-117.7105295,34.1060276,34.1060429,footway,False,1081
-117.7105295,-117.7105412,34.1060429,34.1060623,footway,False,1081
-117.7105412,-117.7105447,34.1060623,34.1060838,footway,False,1081
-117.7104568,-117.7104545,34.1061483,34.1062024,footway,False,1082
-117.7104568,-117.7104829,34.1061483,34.1061468,footway,False,1083
-117.7104829,-117.7105071,34.1061468,34.1061383,footway,False,1083
-117.7105071,-117.7105267,34.1061383,34.106124,footway,False,1083
-117.7105267,-117.7105397,34.106124,34.1061051,footway,False,1083
-117.7105397,-117.7105447,34.1061051,34.1060838,footway,False,1083
-117.7104568,-117.7104308,34.1061483,34.1061426,footway,False,1084
-117.7104308,-117.7104086,34.1061426,34.1061301,footway,False,1084
-117.7104086,-117.7103925,34.1061301,34.1061123,footway,False,1084
-117.7103925,-117.7103844,34.1061123,34.1060911,footway,False,1084
-117.7103844,-117.7103849,34.1060911,34.1060793,footway,False,1084
-117.7105447,-117.7105855,34.1060838,34.1060839,footway,False,1085
-117.7105447,-117.7105412,34.1060838,34.1060623,footway,False,1086
-117.7105412,-117.7105295,34.1060623,34.1060429,footway,False,1086
-117.7105295,-117.7105109,34.1060429,34.1060276,footway,False,1086
-117.7105109,-117.7104874,34.1060276,34.106018,footway,False,1086
-117.7104874,-117.7104614,34.106018,34.1060153,footway,False,1086
-117.7105447,-117.7105397,34.1060838,34.1061051,footway,False,1087
-117.7105397,-117.7105267,34.1061051,34.106124,footway,False,1087
-117.7105267,-117.7105071,34.106124,34.1061383,footway,False,1087
-117.7105071,-117.7104829,34.1061383,34.1061468,footway,False,1087
-117.7104829,-117.7104568,34.1061468,34.1061483,footway,False,1087
-117.7091763,-117.7091626,34.1059485,34.1059489,footway,False,1088
-117.7091763,-117.709414,34.1059485,34.1059417,footway,False,1089
-117.7091763,-117.7091816,34.1059485,34.1055627,footway,False,1090
-117.7091816,-117.7092464,34.1055627,34.1055633,footway,False,1091
-117.7091816,-117.7085922,34.1055627,34.1055576,footway,False,1092
-117.7091816,-117.7091763,34.1055627,34.1059485,footway,False,1093
-117.7107549,-117.7105881,34.1059589,34.1059581,footway,False,1094
-117.7107549,-117.7106271,34.1059589,34.106084,footway,False,1095
-117.7107549,-117.710824,34.1059589,34.1059593,footway,False,1096
-117.710824,-117.7108331,34.1059593,34.1059594,footway,False,1096
-117.7108331,-117.710947,34.1059594,34.1059608,footway,False,1096
-117.7105881,-117.710464,34.1059581,34.1059574,footway,False,1097
-117.7105881,-117.7107549,34.1059581,34.1059589,footway,False,1098
-117.7105881,-117.7105855,34.1059581,34.1060839,footway,False,1099
-117.7105881,-117.7105934,34.1059581,34.1056564,footway,False,1100
-117.7105934,-117.7104732,34.1056564,34.1055726,footway,False,1100
-117.7106271,-117.7105855,34.106084,34.1060839,footway,False,1101
-117.7106271,-117.7107549,34.106084,34.1059589,footway,False,1102
-117.7106271,-117.7107016,34.106084,34.1061377,footway,False,1103
-117.7107016,-117.7109466,34.1061377,34.1061394,footway,False,1103
-117.7104732,-117.7104763,34.1055726,34.1054447,footway,False,1104
-117.7104732,-117.710464,34.1055726,34.1059574,footway,False,1105
-117.7104732,-117.7105934,34.1055726,34.1056564,footway,False,1106
-117.7105934,-117.7105881,34.1056564,34.1059581,footway,False,1106
-117.7104732,-117.7103548,34.1055726,34.1056512,footway,False,1107
-117.7103548,-117.7103494,34.1056512,34.1059568,footway,False,1107
-117.7103494,-117.7102209,34.1059568,34.1059562,footway,False,1108
-117.7103494,-117.710464,34.1059568,34.1059574,footway,False,1109
-117.7103494,-117.7103468,34.1059568,34.1060787,footway,False,1110
-117.7103494,-117.7103548,34.1059568,34.1056512,footway,False,1111
-117.7103548,-117.7104732,34.1056512,34.1055726,footway,False,1111
-117.7056252,-117.7056365,34.1050402,34.1050595,footway,False,1112
-117.7056365,-117.705666,34.1050595,34.1051383,footway,False,1112
-117.7056252,-117.7055963,34.1050402,34.1049906,footway,False,1113
-117.7055963,-117.7055634,34.1049906,34.1049424,footway,False,1113
-117.7056252,-117.7056827,34.1050402,34.1049998,footway,False,1114
-117.7056827,-117.7057297,34.1049998,34.104982,footway,False,1114
-117.7057297,-117.7057833,34.104982,34.1049653,footway,False,1114
-117.7057833,-117.7058236,34.1049653,34.1049698,footway,False,1114
-117.7058236,-117.7058665,34.1049698,34.1049742,footway,False,1114
-117.7058665,-117.7058874,34.1049742,34.1049763,footway,False,1114
-117.7103468,-117.7103443,34.1060787,34.1062003,footway,False,1115
-117.7103468,-117.7103494,34.1060787,34.1059568,footway,False,1116
-117.7103468,-117.7101792,34.1060787,34.1061972,footway,False,1117
-117.7103468,-117.7103849,34.1060787,34.1060793,footway,False,1118
-117.7101792,-117.7103443,34.1061972,34.1062003,footway,False,1119
-117.7101792,-117.7103468,34.1061972,34.1060787,footway,False,1120
-117.7101792,-117.7101678,34.1061972,34.106197,footway,False,1121
-117.7101678,-117.7099188,34.106197,34.1061923,footway,False,1121
-117.7103849,-117.7103468,34.1060793,34.1060787,footway,False,1122
-117.7103849,-117.7103844,34.1060793,34.1060911,footway,False,1123
-117.7103844,-117.7103925,34.1060911,34.1061123,footway,False,1123
-117.7103925,-117.7104086,34.1061123,34.1061301,footway,False,1123
-117.7104086,-117.7104308,34.1061301,34.1061426,footway,False,1123
-117.7104308,-117.7104568,34.1061426,34.1061483,footway,False,1123
-117.7103849,-117.7103852,34.1060793,34.1060689,footway,False,1124
-117.7103852,-117.7103948,34.1060689,34.1060481,footway,False,1124
-117.7103948,-117.7104121,34.1060481,34.1060311,footway,False,1124
-117.7104121,-117.7104351,34.1060311,34.1060197,footway,False,1124
-117.7104351,-117.7104614,34.1060197,34.1060153,footway,False,1124
-117.7104545,-117.7103443,34.1062024,34.1062003,footway,False,1125
-117.7104545,-117.7104568,34.1062024,34.1061483,footway,False,1126
-117.7104545,-117.7104614,34.1062024,34.1062025,footway,False,1127
-117.7104614,-117.710583,34.1062025,34.1062048,footway,False,1127
-117.7093422,-117.7093375,34.1040158,34.1038068,footway,False,1128
-117.7093422,-117.7093428,34.1040158,34.1040422,footway,False,1129
-117.7093428,-117.7093849,34.1040422,34.1040428,footway,False,1129
-117.7093422,-117.7091351,34.1040158,34.1040169,footway,False,1130
-117.7091351,-117.7091351,34.1040169,34.1040713,footway,False,1130
-117.7091351,-117.7083806,34.1040713,34.1040724,footway,False,1130
-117.7083806,-117.70838,34.1040724,34.1041158,service,False,1131
-117.7083806,-117.7091351,34.1040724,34.1040713,footway,False,1132
-117.7091351,-117.7091351,34.1040713,34.1040169,footway,False,1132
-117.7091351,-117.7093422,34.1040169,34.1040158,footway,False,1132
-117.7083806,-117.7083868,34.1040724,34.1036295,service,False,1133
-117.7083868,-117.7083502,34.1036295,34.1035624,service,False,1133
-117.7083502,-117.7082259,34.1035624,34.1034918,service,False,1133
-117.7082259,-117.7081572,34.1034918,34.1034341,service,False,1133
-117.7081572,-117.708129,34.1034341,34.1033703,service,False,1133
-117.708129,-117.7081072,34.1033703,34.103225,service,False,1133
-117.70838,-117.7088512,34.1041158,34.1041158,footway,False,1134
-117.70838,-117.7083806,34.1041158,34.1040724,service,False,1135
-117.70838,-117.7083792,34.1041158,34.1041751,service,False,1136
-117.709056,-117.7090568,34.1043789,34.1043028,footway,False,1137
-117.7149249,-117.716661,34.0996602,34.0996535,secondary,False,1138
-117.7149249,-117.7126288,34.0996602,34.0996605,secondary,False,1139
-117.7149249,-117.7149239,34.0996602,34.1002172,tertiary,False,1140
-117.7149239,-117.7149219,34.1002172,34.1006511,tertiary,False,1140
-117.7149249,-117.7149215,34.0996602,34.0986424,tertiary,False,1141
-117.7149215,-117.7149214,34.0986424,34.0976219,tertiary,False,1141
-117.716661,-117.7149249,34.0996535,34.0996602,secondary,False,1142
-117.716661,-117.7166686,34.0996535,34.0997243,residential,False,1143
-117.7166686,-117.7166745,34.0997243,34.1006438,residential,False,1143
-117.716661,-117.7166496,34.0996535,34.0995646,residential,False,1144
-117.7166496,-117.7166523,34.0995646,34.098947,residential,False,1144
-117.7166523,-117.7166164,34.098947,34.0987343,residential,False,1144
-117.7166164,-117.7165351,34.0987343,34.0986414,residential,False,1144
-117.7094831,-117.7102858,34.1015891,34.1015996,service,False,1145
-117.7102858,-117.7103195,34.1015996,34.1016151,service,False,1145
-117.7103195,-117.7113852,34.1016151,34.1016178,service,False,1145
-117.7113852,-117.7114772,34.1016178,34.1016211,service,False,1145
-117.7094831,-117.7094279,34.1015891,34.101559,service,False,1146
-117.7094279,-117.7093954,34.101559,34.1015279,service,False,1146
-117.7093954,-117.7093752,34.1015279,34.1015044,service,False,1146
-117.7093752,-117.709367,34.1015044,34.1014792,service,False,1146
-117.709367,-117.7093292,34.1014792,34.101426,service,False,1146
-117.7094831,-117.7094229,34.1015891,34.1016288,service,False,1147
-117.7094229,-117.7093863,34.1016288,34.1016431,service,False,1147
-117.7093863,-117.7093508,34.1016431,34.1016397,service,False,1147
-117.7093508,-117.7093295,34.1016397,34.1016271,service,False,1147
-117.7093295,-117.7093214,34.1016271,34.1016027,service,False,1147
-117.7093214,-117.7093264,34.1016027,34.1015826,service,False,1147
-117.7093264,-117.7093292,34.1015826,34.101426,service,False,1147
-117.7100858,-117.7100292,34.1053165,34.1053157,residential,True,1148
-117.7100858,-117.7100998,34.1053165,34.1046241,footway,False,1149
-117.7101019,-117.7106316,34.1045175,34.1045254,footway,False,1150
-117.7101019,-117.7100998,34.1045175,34.1046241,footway,False,1151
-117.7101019,-117.7101054,34.1045175,34.1041779,footway,False,1152
-117.711148,-117.7115042,34.1044531,34.1044509,footway,False,1153
-117.711148,-117.711148,34.1044531,34.1045298,footway,False,1154
-117.711148,-117.7110136,34.1045298,34.1045287,footway,False,1154
-117.711148,-117.7111486,34.1044531,34.1044029,footway,False,1155
-117.7111486,-117.7110158,34.1044029,34.104404,footway,False,1155
-117.7115042,-117.7115069,34.1044509,34.1053293,residential,False,1156
-117.7115042,-117.711504,34.1044509,34.1043973,residential,False,1157
-117.7115042,-117.711148,34.1044509,34.1044531,footway,False,1158
-117.7106599,-117.7106893,34.1045258,34.1045262,footway,False,1159
-117.7106599,-117.7106316,34.1045258,34.1045254,footway,False,1160
-117.7106599,-117.7106598,34.1045258,34.1046552,footway,False,1161
-117.708184,-117.7080781,34.1009621,34.1009601,footway,False,1162
-117.7106598,-117.7106599,34.1046552,34.1045258,footway,False,1163
-117.7101084,-117.7101091,34.1038846,34.1038132,footway,False,1164
-117.7101084,-117.7101078,34.1038846,34.1039468,footway,False,1165
-117.7101084,-117.7098095,34.1038846,34.1038801,footway,False,1166
-117.7101084,-117.710661,34.1038846,34.1038866,footway,False,1167
-117.7098095,-117.7101084,34.1038801,34.1038846,footway,False,1168
-117.7098095,-117.7098095,34.1038801,34.1040284,footway,False,1169
-117.7098095,-117.7098095,34.1038801,34.1037735,footway,False,1170
-117.7098095,-117.7094367,34.1037735,34.1037691,footway,False,1170
-117.7092031,-117.7092366,34.1017622,34.1017285,footway,False,1171
-117.7092366,-117.709278,34.1017285,34.1016935,footway,False,1171
-117.709278,-117.7093179,34.1016935,34.1016638,footway,False,1171
-117.7092031,-117.7091887,34.1017622,34.1018045,footway,False,1172
-117.7091887,-117.7091871,34.1018045,34.1020118,footway,False,1172
-117.7091871,-117.709149,34.1020118,34.1020431,footway,False,1172
-117.7092031,-117.709152,34.1017622,34.1017611,footway,False,1173
-117.709152,-117.7090189,34.1017611,34.1018277,footway,False,1173
-117.7094367,-117.7098095,34.1037691,34.1037735,footway,False,1174
-117.7098095,-117.7098095,34.1037735,34.1038801,footway,False,1174
-117.7045218,-117.7045606,34.1044674,34.1044675,footway,False,1175
-117.7093179,-117.709278,34.1016638,34.1016935,footway,False,1176
-117.709278,-117.7092366,34.1016935,34.1017285,footway,False,1176
-117.7092366,-117.7092031,34.1017285,34.1017622,footway,False,1176
